Time,Latidude,D,Longitude,D,Altitude,U
153645.000,3921.5390,N,11234.5639,W,1430.7,M
153646.000,3921.5390,N,11234.5639,W,1430.7,M
153647.000,3921.5390,N,11234.5639,W,1430.7,M
153648.000,3921.5390,N,11234.5638,W,1430.7,M
153649.000,3921.5390,N,11234.5638,W,1430.7,M
153650.000,3921.5390,N,11234.5638,W,1430.7,M
153651.000,3921.5390,N,11234.5638,W,1430.7,M
153652.000,3921.5390,N,11234.5638,W,1430.7,M
153653.000,3921.5390,N,11234.5638,W,1430.7,M
153654.000,3921.5390,N,11234.5638,W,1430.7,M
153655.000,3921.5390,N,11234.5638,W,1430.7,M
153656.000,3921.5390,N,11234.5638,W,1430.7,M
153657.000,3921.5390,N,11234.5638,W,1430.7,M
153658.000,3921.5390,N,11234.5638,W,1430.7,M
153659.000,3921.5390,N,11234.5638,W,1430.7,M
153700.000,3921.5390,N,11234.5638,W,1430.7,M
153701.000,3921.5390,N,11234.5638,W,1430.7,M
153702.000,3921.5390,N,11234.5638,W,1430.7,M
153703.000,3921.5390,N,11234.5638,W,1430.7,M
153704.000,3921.5390,N,11234.5638,W,1430.7,M
153705.000,3921.5390,N,11234.5638,W,1430.7,M
153706.000,3921.5390,N,11234.5638,W,1430.7,M
153707.000,3921.5390,N,11234.5638,W,1430.7,M
153708.000,3921.5391,N,11234.5638,W,1430.7,M
153709.000,3921.5391,N,11234.5638,W,1430.7,M
153710.000,3921.5391,N,11234.5638,W,1430.7,M
153711.000,3921.5391,N,11234.5638,W,1430.7,M
153712.000,3921.5391,N,11234.5638,W,1430.7,M
153713.000,3921.5391,N,11234.5638,W,1430.7,M
153714.000,3921.5391,N,11234.5638,W,1430.7,M
153715.000,3921.5391,N,11234.5638,W,1430.7,M
153716.000,3921.5391,N,11234.5638,W,1430.7,M
153717.000,3921.5391,N,11234.5638,W,1430.7,M
153718.000,3921.5391,N,11234.5638,W,1430.7,M
153719.000,3921.5391,N,11234.5638,W,1430.7,M
153720.000,3921.5391,N,11234.5638,W,1430.7,M
153721.000,3921.5391,N,11234.5638,W,1430.7,M
153722.000,3921.5391,N,11234.5638,W,1430.7,M
153723.000,3921.5391,N,11234.5638,W,1430.7,M
153724.000,3921.5391,N,11234.5638,W,1430.7,M
153725.000,3921.5391,N,11234.5638,W,1430.7,M
153726.000,3921.5391,N,11234.5638,W,1430.7,M
153727.000,3921.5391,N,11234.5638,W,1430.7,M
153728.000,3921.5391,N,11234.5638,W,1430.7,M
153729.000,3921.5391,N,11234.5638,W,1430.7,M
153730.000,3921.5391,N,11234.5638,W,1430.7,M
153731.000,3921.5391,N,11234.5638,W,1430.7,M
153732.000,3921.5391,N,11234.5638,W,1430.7,M
153733.000,3921.5391,N,11234.5637,W,1430.7,M
153734.000,3921.5392,N,11234.5637,W,1430.8,M
153735.000,3921.5392,N,11234.5636,W,1430.8,M
153736.000,3921.5393,N,11234.5635,W,1430.8,M
153737.000,3921.5393,N,11234.5635,W,1430.8,M
153738.000,3921.5393,N,11234.5635,W,1430.8,M
153739.000,3921.5393,N,11234.5635,W,1430.8,M
153740.000,3921.5393,N,11234.5635,W,1430.8,M
153741.000,3921.5393,N,11234.5635,W,1430.8,M
153742.000,3921.5393,N,11234.5635,W,1430.8,M
153743.000,3921.5393,N,11234.5635,W,1430.8,M
153744.000,3921.5393,N,11234.5635,W,1430.8,M
153745.000,3921.5393,N,11234.5635,W,1430.8,M
153746.000,3921.5393,N,11234.5635,W,1430.8,M
153747.000,3921.5393,N,11234.5635,W,1430.8,M
153748.000,3921.5393,N,11234.5635,W,1430.8,M
153749.000,3921.5393,N,11234.5635,W,1430.8,M
153750.000,3921.5393,N,11234.5635,W,1430.8,M
153751.000,3921.5393,N,11234.5635,W,1430.8,M
153752.000,3921.5393,N,11234.5635,W,1430.8,M
153753.000,3921.5393,N,11234.5635,W,1430.8,M
153754.000,3921.5393,N,11234.5635,W,1430.8,M
153755.000,3921.5393,N,11234.5635,W,1430.8,M
153756.000,3921.5393,N,11234.5635,W,1430.8,M
153757.000,3921.5393,N,11234.5635,W,1430.8,M
153758.000,3921.5393,N,11234.5635,W,1430.8,M
153759.000,3921.5393,N,11234.5635,W,1430.8,M
153800.000,3921.5393,N,11234.5635,W,1430.8,M
153801.000,3921.5393,N,11234.5635,W,1430.8,M
153802.000,3921.5393,N,11234.5635,W,1430.8,M
153803.000,3921.5393,N,11234.5635,W,1430.8,M
153804.000,3921.5393,N,11234.5635,W,1430.8,M
153805.000,3921.5393,N,11234.5635,W,1430.8,M
153806.000,3921.5393,N,11234.5635,W,1430.8,M
153807.000,3921.5393,N,11234.5635,W,1430.8,M
153808.000,3921.5393,N,11234.5635,W,1430.8,M
153809.000,3921.5393,N,11234.5635,W,1430.8,M
153810.000,3921.5393,N,11234.5635,W,1430.8,M
153811.000,3921.5393,N,11234.5635,W,1430.8,M
153812.000,3921.5393,N,11234.5635,W,1430.8,M
153813.000,3921.5393,N,11234.5635,W,1430.8,M
153814.000,3921.5393,N,11234.5635,W,1430.8,M
153815.000,3921.5393,N,11234.5635,W,1430.8,M
153816.000,3921.5393,N,11234.5635,W,1430.8,M
153817.000,3921.5393,N,11234.5635,W,1430.8,M
153818.000,3921.5393,N,11234.5635,W,1430.8,M
153819.000,3921.5393,N,11234.5635,W,1430.8,M
153820.000,3921.5393,N,11234.5635,W,1430.8,M
153821.000,3921.5393,N,11234.5635,W,1430.8,M
153822.000,3921.5393,N,11234.5635,W,1430.8,M
153823.000,3921.5393,N,11234.5635,W,1430.8,M
153824.000,3921.5393,N,11234.5635,W,1430.8,M
153825.000,3921.5393,N,11234.5635,W,1430.8,M
153826.000,3921.5393,N,11234.5635,W,1430.8,M
153827.000,3921.5393,N,11234.5635,W,1430.8,M
153828.000,3921.5393,N,11234.5635,W,1430.8,M
153829.000,3921.5393,N,11234.5635,W,1430.8,M
153830.000,3921.5393,N,11234.5635,W,1430.8,M
153831.000,3921.5393,N,11234.5635,W,1430.8,M
153832.000,3921.5393,N,11234.5635,W,1430.8,M
153833.000,3921.5393,N,11234.5635,W,1430.8,M
153834.000,3921.5393,N,11234.5635,W,1430.8,M
153835.000,3921.5393,N,11234.5635,W,1430.8,M
153836.000,3921.5393,N,11234.5635,W,1430.8,M
153837.000,3921.5394,N,11234.5635,W,1430.8,M
153838.000,3921.5394,N,11234.5636,W,1430.9,M
153839.000,3921.5395,N,11234.5637,W,1431.0,M
153840.000,3921.5395,N,11234.5637,W,1431.0,M
153841.000,3921.5396,N,11234.5638,W,1431.1,M
153842.000,3921.5396,N,11234.5639,W,1431.1,M
153843.000,3921.5397,N,11234.5639,W,1431.0,M
153844.000,3921.5397,N,11234.5640,W,1431.0,M
153845.000,3921.5398,N,11234.5641,W,1431.0,M
153846.000,3921.5398,N,11234.5642,W,1431.0,M
153847.000,3921.5399,N,11234.5642,W,1431.0,M
153848.000,3921.5399,N,11234.5643,W,1431.0,M
153849.000,3921.5399,N,11234.5643,W,1430.9,M
153850.000,3921.5399,N,11234.5643,W,1430.9,M
153851.000,3921.5399,N,11234.5643,W,1431.0,M
153852.000,3921.5399,N,11234.5643,W,1431.0,M
153853.000,3921.5399,N,11234.5643,W,1430.9,M
153854.000,3921.5399,N,11234.5643,W,1431.0,M
153855.000,3921.5399,N,11234.5643,W,1431.0,M
153856.000,3921.5399,N,11234.5643,W,1431.0,M
153857.000,3921.5399,N,11234.5643,W,1431.0,M
153858.000,3921.5399,N,11234.5643,W,1430.9,M
153859.000,3921.5399,N,11234.5643,W,1430.9,M
153900.000,3921.5399,N,11234.5643,W,1430.9,M
153901.000,3921.5399,N,11234.5643,W,1430.9,M
153902.000,3921.5399,N,11234.5643,W,1430.9,M
153903.000,3921.5399,N,11234.5643,W,1431.0,M
153904.000,3921.5399,N,11234.5643,W,1431.0,M
153905.000,3921.5399,N,11234.5643,W,1431.0,M
153906.000,3921.5399,N,11234.5643,W,1431.0,M
153907.000,3921.5399,N,11234.5643,W,1431.0,M
153908.000,3921.5399,N,11234.5643,W,1431.0,M
153909.000,3921.5399,N,11234.5643,W,1431.0,M
153910.000,3921.5399,N,11234.5643,W,1431.0,M
153911.000,3921.5399,N,11234.5643,W,1431.0,M
153912.000,3921.5399,N,11234.5643,W,1430.9,M
153913.000,3921.5399,N,11234.5643,W,1430.9,M
153914.000,3921.5399,N,11234.5643,W,1430.9,M
153915.000,3921.5399,N,11234.5643,W,1430.9,M
153916.000,3921.5399,N,11234.5643,W,1430.9,M
153917.000,3921.5399,N,11234.5643,W,1430.9,M
153918.000,3921.5399,N,11234.5643,W,1430.9,M
153919.000,3921.5399,N,11234.5643,W,1430.9,M
153920.000,3921.5399,N,11234.5643,W,1430.9,M
153921.000,3921.5399,N,11234.5643,W,1430.9,M
153922.000,3921.5399,N,11234.5643,W,1430.9,M
153923.000,3921.5399,N,11234.5643,W,1430.9,M
153924.000,3921.5399,N,11234.5643,W,1430.9,M
153925.000,3921.5399,N,11234.5643,W,1430.9,M
153926.000,3921.5399,N,11234.5643,W,1430.9,M
153927.000,3921.5399,N,11234.5643,W,1430.9,M
153928.000,3921.5399,N,11234.5643,W,1430.9,M
153929.000,3921.5399,N,11234.5643,W,1430.9,M
153930.000,3921.5399,N,11234.5643,W,1430.9,M
153931.000,3921.5399,N,11234.5643,W,1430.9,M
153932.000,3921.5400,N,11234.5643,W,1430.9,M
153933.000,3921.5400,N,11234.5643,W,1430.9,M
153934.000,3921.5400,N,11234.5643,W,1430.9,M
153935.000,3921.5400,N,11234.5643,W,1430.9,M
153936.000,3921.5400,N,11234.5643,W,1430.9,M
153937.000,3921.5399,N,11234.5643,W,1430.9,M
153938.000,3921.5399,N,11234.5643,W,1430.9,M
153939.000,3921.5399,N,11234.5643,W,1430.9,M
153940.000,3921.5399,N,11234.5643,W,1430.9,M
153941.000,3921.5399,N,11234.5643,W,1430.9,M
153942.000,3921.5399,N,11234.5643,W,1430.9,M
153943.000,3921.5399,N,11234.5643,W,1430.9,M
153944.000,3921.5399,N,11234.5643,W,1430.9,M
153945.000,3921.5399,N,11234.5643,W,1430.9,M
153946.000,3921.5399,N,11234.5643,W,1430.9,M
153947.000,3921.5399,N,11234.5643,W,1430.9,M
153948.000,3921.5399,N,11234.5643,W,1430.9,M
153949.000,3921.5399,N,11234.5643,W,1430.9,M
153950.000,3921.5399,N,11234.5643,W,1430.9,M
153951.000,3921.5399,N,11234.5643,W,1430.9,M
153952.000,3921.5399,N,11234.5643,W,1430.9,M
153953.000,3921.5399,N,11234.5643,W,1430.9,M
153954.000,3921.5399,N,11234.5643,W,1430.9,M
153955.000,3921.5399,N,11234.5643,W,1430.9,M
153956.000,3921.5399,N,11234.5643,W,1430.9,M
153957.000,3921.5399,N,11234.5643,W,1430.9,M
153958.000,3921.5399,N,11234.5643,W,1430.9,M
153959.000,3921.5399,N,11234.5643,W,1430.9,M
154000.000,3921.5399,N,11234.5643,W,1430.9,M
154001.000,3921.5399,N,11234.5643,W,1430.9,M
154002.000,3921.5399,N,11234.5643,W,1430.9,M
154003.000,3921.5399,N,11234.5643,W,1430.9,M
154004.000,3921.5399,N,11234.5643,W,1430.9,M
154005.000,3921.5399,N,11234.5643,W,1430.9,M
154006.000,3921.5399,N,11234.5643,W,1430.9,M
154007.000,3921.5399,N,11234.5643,W,1430.9,M
154008.000,3921.5399,N,11234.5643,W,1430.9,M
154009.000,3921.5399,N,11234.5643,W,1430.9,M
154010.000,3921.5399,N,11234.5643,W,1430.9,M
154011.000,3921.5399,N,11234.5643,W,1430.9,M
154012.000,3921.5399,N,11234.5643,W,1430.9,M
154013.000,3921.5399,N,11234.5643,W,1430.9,M
154014.000,3921.5399,N,11234.5643,W,1430.9,M
154015.000,3921.5399,N,11234.5643,W,1430.9,M
154016.000,3921.5399,N,11234.5643,W,1430.9,M
154017.000,3921.5399,N,11234.5643,W,1430.9,M
154018.000,3921.5399,N,11234.5643,W,1430.9,M
154019.000,3921.5399,N,11234.5643,W,1430.9,M
154020.000,3921.5399,N,11234.5643,W,1430.9,M
154021.000,3921.5399,N,11234.5643,W,1430.9,M
154022.000,3921.5399,N,11234.5643,W,1430.9,M
154023.000,3921.5399,N,11234.5643,W,1430.9,M
154024.000,3921.5399,N,11234.5643,W,1430.9,M
154025.000,3921.5399,N,11234.5643,W,1430.9,M
154026.000,3921.5399,N,11234.5643,W,1430.9,M
154027.000,3921.5399,N,11234.5643,W,1430.9,M
154028.000,3921.5399,N,11234.5643,W,1430.9,M
154029.000,3921.5399,N,11234.5643,W,1430.9,M
154030.000,3921.5399,N,11234.5643,W,1430.9,M
154031.000,3921.5399,N,11234.5643,W,1430.9,M
154032.000,3921.5399,N,11234.5643,W,1430.9,M
154033.000,3921.5399,N,11234.5643,W,1430.9,M
154034.000,3921.5399,N,11234.5643,W,1430.9,M
154035.000,3921.5400,N,11234.5643,W,1430.9,M
154036.000,3921.5400,N,11234.5643,W,1430.9,M
154037.000,3921.5400,N,11234.5643,W,1430.9,M
154038.000,3921.5400,N,11234.5643,W,1430.9,M
154039.000,3921.5400,N,11234.5643,W,1430.9,M
154040.000,3921.5400,N,11234.5643,W,1430.9,M
154041.000,3921.5400,N,11234.5643,W,1430.9,M
154042.000,3921.5400,N,11234.5643,W,1430.9,M
154043.000,3921.5400,N,11234.5643,W,1430.9,M
154044.000,3921.5400,N,11234.5643,W,1430.9,M
154045.000,3921.5400,N,11234.5643,W,1430.9,M
154046.000,3921.5399,N,11234.5643,W,1430.9,M
154047.000,3921.5399,N,11234.5643,W,1430.9,M
154048.000,3921.5399,N,11234.5643,W,1430.9,M
154049.000,3921.5399,N,11234.5643,W,1430.9,M
154050.000,3921.5399,N,11234.5643,W,1430.9,M
154051.000,3921.5399,N,11234.5643,W,1430.9,M
154052.000,3921.5399,N,11234.5643,W,1430.9,M
154053.000,3921.5399,N,11234.5643,W,1430.9,M
154054.000,3921.5399,N,11234.5643,W,1430.9,M
154055.000,3921.5399,N,11234.5643,W,1430.9,M
154056.000,3921.5399,N,11234.5643,W,1430.9,M
154057.000,3921.5399,N,11234.5643,W,1430.9,M
154058.000,3921.5399,N,11234.5643,W,1430.9,M
154059.000,3921.5400,N,11234.5643,W,1430.9,M
154100.000,3921.5400,N,11234.5643,W,1430.9,M
154101.000,3921.5400,N,11234.5643,W,1430.9,M
154102.000,3921.5400,N,11234.5643,W,1430.9,M
154103.000,3921.5400,N,11234.5643,W,1430.9,M
154104.000,3921.5400,N,11234.5643,W,1430.9,M
154105.000,3921.5400,N,11234.5643,W,1430.8,M
154106.000,3921.5399,N,11234.5643,W,1430.8,M
154107.000,3921.5399,N,11234.5643,W,1430.8,M
154108.000,3921.5400,N,11234.5643,W,1430.8,M
154109.000,3921.5400,N,11234.5643,W,1430.8,M
154110.000,3921.5400,N,11234.5643,W,1430.8,M
154111.000,3921.5400,N,11234.5643,W,1430.8,M
154112.000,3921.5399,N,11234.5643,W,1430.8,M
154113.000,3921.5399,N,11234.5643,W,1430.8,M
154114.000,3921.5399,N,11234.5643,W,1430.8,M
154115.000,3921.5399,N,11234.5643,W,1430.8,M
154116.000,3921.5400,N,11234.5643,W,1430.8,M
154117.000,3921.5400,N,11234.5643,W,1430.8,M
154118.000,3921.5400,N,11234.5643,W,1430.8,M
154119.000,3921.5399,N,11234.5642,W,1430.8,M
154120.000,3921.5399,N,11234.5642,W,1430.8,M
154121.000,3921.5398,N,11234.5640,W,1430.6,M
154122.000,3921.5397,N,11234.5638,W,1430.5,M
154123.000,3921.5397,N,11234.5638,W,1430.4,M
154124.000,3921.5397,N,11234.5638,W,1430.4,M
154125.000,3921.5397,N,11234.5638,W,1430.4,M
154126.000,3921.5397,N,11234.5638,W,1430.4,M
154127.000,3921.5397,N,11234.5638,W,1430.4,M
154128.000,3921.5397,N,11234.5638,W,1430.4,M
154129.000,3921.5397,N,11234.5638,W,1430.4,M
154130.000,3921.5397,N,11234.5638,W,1430.4,M
154131.000,3921.5397,N,11234.5638,W,1430.4,M
154132.000,3921.5397,N,11234.5638,W,1430.4,M
154133.000,3921.5397,N,11234.5638,W,1430.4,M
154134.000,3921.5397,N,11234.5638,W,1430.4,M
154135.000,3921.5397,N,11234.5638,W,1430.4,M
154136.000,3921.5397,N,11234.5638,W,1430.4,M
154137.000,3921.5397,N,11234.5639,W,1430.5,M
154138.000,3921.5398,N,11234.5641,W,1430.4,M
154139.000,3921.5398,N,11234.5642,W,1430.3,M
154140.000,3921.5397,N,11234.5641,W,1430.2,M
154141.000,3921.5397,N,11234.5641,W,1430.2,M
154142.000,3921.5397,N,11234.5641,W,1430.2,M
154143.000,3921.5397,N,11234.5641,W,1430.2,M
154144.000,3921.5397,N,11234.5641,W,1430.2,M
154145.000,3921.5397,N,11234.5641,W,1430.2,M
154146.000,3921.5397,N,11234.5641,W,1430.2,M
154147.000,3921.5397,N,11234.5641,W,1430.2,M
154148.000,3921.5397,N,11234.5641,W,1430.2,M
154149.000,3921.5397,N,11234.5641,W,1430.2,M
154150.000,3921.5397,N,11234.5641,W,1430.2,M
154151.000,3921.5397,N,11234.5641,W,1430.2,M
154152.000,3921.5397,N,11234.5641,W,1430.2,M
154153.000,3921.5397,N,11234.5641,W,1430.2,M
154154.000,3921.5397,N,11234.5641,W,1430.2,M
154155.000,3921.5397,N,11234.5641,W,1430.2,M
154156.000,3921.5397,N,11234.5641,W,1430.2,M
154157.000,3921.5397,N,11234.5641,W,1430.2,M
154158.000,3921.5397,N,11234.5641,W,1430.2,M
154159.000,3921.5397,N,11234.5641,W,1430.2,M
154200.000,3921.5397,N,11234.5641,W,1430.2,M
154201.000,3921.5397,N,11234.5641,W,1430.2,M
154202.000,3921.5397,N,11234.5641,W,1430.2,M
154203.000,3921.5397,N,11234.5641,W,1430.2,M
154204.000,3921.5397,N,11234.5641,W,1430.2,M
154205.000,3921.5397,N,11234.5641,W,1430.2,M
154206.000,3921.5397,N,11234.5641,W,1430.2,M
154207.000,3921.5397,N,11234.5641,W,1430.2,M
154208.000,3921.5397,N,11234.5641,W,1430.2,M
154209.000,3921.5397,N,11234.5641,W,1430.2,M
154210.000,3921.5397,N,11234.5641,W,1430.1,M
154211.000,3921.5397,N,11234.5641,W,1430.1,M
154212.000,3921.5397,N,11234.5641,W,1430.2,M
154213.000,3921.5397,N,11234.5641,W,1430.2,M
154214.000,3921.5397,N,11234.5639,W,1430.2,M
154215.000,3921.5396,N,11234.5637,W,1430.4,M
154216.000,3921.5396,N,11234.5636,W,1430.3,M
154217.000,3921.5396,N,11234.5637,W,1430.6,M
154218.000,3921.5396,N,11234.5637,W,1430.6,M
154219.000,3921.5396,N,11234.5637,W,1430.6,M
154220.000,3921.5396,N,11234.5637,W,1430.6,M
154221.000,3921.5396,N,11234.5637,W,1430.6,M
154222.000,3921.5396,N,11234.5637,W,1430.6,M
154223.000,3921.5396,N,11234.5637,W,1430.6,M
154224.000,3921.5396,N,11234.5637,W,1430.7,M
154225.000,3921.5396,N,11234.5637,W,1430.7,M
154226.000,3921.5396,N,11234.5637,W,1430.7,M
154227.000,3921.5396,N,11234.5637,W,1430.7,M
154228.000,3921.5396,N,11234.5637,W,1430.6,M
154229.000,3921.5396,N,11234.5637,W,1430.6,M
154230.000,3921.5396,N,11234.5637,W,1430.6,M
154231.000,3921.5396,N,11234.5637,W,1430.6,M
154232.000,3921.5396,N,11234.5637,W,1430.6,M
154233.000,3921.5396,N,11234.5637,W,1430.6,M
154234.000,3921.5396,N,11234.5637,W,1430.6,M
154235.000,3921.5396,N,11234.5637,W,1430.6,M
154236.000,3921.5396,N,11234.5637,W,1430.6,M
154237.000,3921.5396,N,11234.5637,W,1430.6,M
154238.000,3921.5396,N,11234.5637,W,1430.6,M
154239.000,3921.5396,N,11234.5637,W,1430.6,M
154240.000,3921.5396,N,11234.5637,W,1430.6,M
154241.000,3921.5396,N,11234.5637,W,1430.6,M
154242.000,3921.5396,N,11234.5637,W,1430.6,M
154243.000,3921.5396,N,11234.5637,W,1430.6,M
154244.000,3921.5396,N,11234.5637,W,1430.6,M
154245.000,3921.5396,N,11234.5637,W,1430.6,M
154246.000,3921.5396,N,11234.5637,W,1430.6,M
154247.000,3921.5396,N,11234.5637,W,1430.6,M
154248.000,3921.5396,N,11234.5637,W,1430.6,M
154249.000,3921.5396,N,11234.5637,W,1430.6,M
154250.000,3921.5396,N,11234.5637,W,1430.6,M
154251.000,3921.5396,N,11234.5637,W,1430.6,M
154252.000,3921.5396,N,11234.5637,W,1430.6,M
154253.000,3921.5396,N,11234.5637,W,1430.6,M
154254.000,3921.5396,N,11234.5637,W,1430.6,M
154255.000,3921.5396,N,11234.5637,W,1430.6,M
154256.000,3921.5396,N,11234.5637,W,1430.6,M
154257.000,3921.5396,N,11234.5637,W,1430.6,M
154258.000,3921.5396,N,11234.5636,W,1430.6,M
154259.000,3921.5396,N,11234.5636,W,1430.6,M
154300.000,3921.5396,N,11234.5637,W,1430.6,M
154301.000,3921.5396,N,11234.5637,W,1430.6,M
154302.000,3921.5396,N,11234.5637,W,1430.5,M
154303.000,3921.5396,N,11234.5637,W,1430.5,M
154304.000,3921.5396,N,11234.5637,W,1430.5,M
154305.000,3921.5396,N,11234.5637,W,1430.5,M
154306.000,3921.5396,N,11234.5637,W,1430.5,M
154307.000,3921.5396,N,11234.5637,W,1430.5,M
154308.000,3921.5396,N,11234.5637,W,1430.5,M
154309.000,3921.5396,N,11234.5636,W,1430.5,M
154310.000,3921.5397,N,11234.5636,W,1430.5,M
154311.000,3921.5397,N,11234.5636,W,1430.5,M
154312.000,3921.5397,N,11234.5636,W,1430.5,M
154313.000,3921.5397,N,11234.5636,W,1430.5,M
154314.000,3921.5397,N,11234.5636,W,1430.5,M
154315.000,3921.5397,N,11234.5636,W,1430.4,M
154316.000,3921.5397,N,11234.5636,W,1430.4,M
154317.000,3921.5397,N,11234.5636,W,1430.4,M
154318.000,3921.5397,N,11234.5636,W,1430.4,M
154319.000,3921.5396,N,11234.5639,W,1430.7,M
154320.000,3921.5398,N,11234.5640,W,1430.7,M
154321.000,3921.5399,N,11234.5641,W,1430.4,M
154322.000,3921.5400,N,11234.5640,W,1430.2,M
154323.000,3921.5399,N,11234.5640,W,1429.9,M
154324.000,3921.5399,N,11234.5640,W,1429.9,M
154325.000,3921.5399,N,11234.5640,W,1429.9,M
154326.000,3921.5399,N,11234.5640,W,1429.9,M
154327.000,3921.5399,N,11234.5640,W,1429.9,M
154328.000,3921.5399,N,11234.5640,W,1429.9,M
154329.000,3921.5399,N,11234.5640,W,1429.9,M
154330.000,3921.5399,N,11234.5640,W,1429.9,M
154331.000,3921.5399,N,11234.5640,W,1429.9,M
154332.000,3921.5399,N,11234.5640,W,1429.8,M
154333.000,3921.5399,N,11234.5640,W,1429.8,M
154334.000,3921.5399,N,11234.5640,W,1429.8,M
154335.000,3921.5399,N,11234.5640,W,1429.8,M
154336.000,3921.5399,N,11234.5640,W,1429.8,M
154337.000,3921.5399,N,11234.5640,W,1429.8,M
154338.000,3921.5399,N,11234.5640,W,1429.8,M
154339.000,3921.5399,N,11234.5640,W,1429.8,M
154340.000,3921.5399,N,11234.5640,W,1429.8,M
154341.000,3921.5399,N,11234.5640,W,1429.8,M
154342.000,3921.5399,N,11234.5640,W,1429.8,M
154343.000,3921.5399,N,11234.5640,W,1429.8,M
154344.000,3921.5399,N,11234.5640,W,1429.8,M
154345.000,3921.5399,N,11234.5640,W,1429.8,M
154346.000,3921.5399,N,11234.5640,W,1429.8,M
154347.000,3921.5399,N,11234.5640,W,1429.8,M
154348.000,3921.5399,N,11234.5640,W,1429.8,M
154349.000,3921.5399,N,11234.5640,W,1429.8,M
154350.000,3921.5399,N,11234.5640,W,1429.8,M
154351.000,3921.5399,N,11234.5640,W,1429.8,M
154352.000,3921.5399,N,11234.5640,W,1429.8,M
154353.000,3921.5399,N,11234.5640,W,1429.8,M
154354.000,3921.5399,N,11234.5640,W,1429.8,M
154355.000,3921.5398,N,11234.5640,W,1429.6,M
154356.000,3921.5397,N,11234.5642,W,1429.4,M
154357.000,3921.5396,N,11234.5642,W,1429.3,M
154358.000,3921.5396,N,11234.5640,W,1429.3,M
154359.000,3921.5395,N,11234.5640,W,1429.3,M
154400.000,3921.5395,N,11234.5640,W,1429.3,M
154401.000,3921.5395,N,11234.5640,W,1429.3,M
154402.000,3921.5395,N,11234.5640,W,1429.3,M
154403.000,3921.5395,N,11234.5640,W,1429.3,M
154404.000,3921.5395,N,11234.5640,W,1429.3,M
154405.000,3921.5395,N,11234.5640,W,1429.3,M
154406.000,3921.5395,N,11234.5640,W,1429.3,M
154407.000,3921.5395,N,11234.5640,W,1429.3,M
154408.000,3921.5395,N,11234.5640,W,1429.3,M
154409.000,3921.5395,N,11234.5640,W,1429.3,M
154410.000,3921.5395,N,11234.5639,W,1429.3,M
154411.000,3921.5395,N,11234.5639,W,1429.3,M
154412.000,3921.5395,N,11234.5639,W,1429.3,M
154413.000,3921.5395,N,11234.5639,W,1429.3,M
154414.000,3921.5395,N,11234.5639,W,1429.3,M
154415.000,3921.5395,N,11234.5639,W,1429.3,M
154416.000,3921.5395,N,11234.5639,W,1429.3,M
154417.000,3921.5395,N,11234.5639,W,1429.3,M
154418.000,3921.5397,N,11234.5644,W,1428.9,M
154419.000,3921.5398,N,11234.5645,W,1428.7,M
154420.000,3921.5399,N,11234.5645,W,1428.5,M
154421.000,3921.5399,N,11234.5645,W,1428.5,M
154422.000,3921.5400,N,11234.5646,W,1428.4,M
154423.000,3921.5400,N,11234.5646,W,1428.4,M
154424.000,3921.5400,N,11234.5646,W,1428.4,M
154425.000,3921.5400,N,11234.5646,W,1428.4,M
154426.000,3921.5400,N,11234.5646,W,1428.4,M
154427.000,3921.5400,N,11234.5646,W,1428.3,M
154428.000,3921.5400,N,11234.5646,W,1428.3,M
154429.000,3921.5400,N,11234.5646,W,1428.3,M
154430.000,3921.5400,N,11234.5646,W,1428.3,M
154431.000,3921.5400,N,11234.5646,W,1428.3,M
154432.000,3921.5400,N,11234.5646,W,1428.3,M
154433.000,3921.5400,N,11234.5646,W,1428.3,M
154434.000,3921.5400,N,11234.5646,W,1428.3,M
154435.000,3921.5400,N,11234.5646,W,1428.3,M
154436.000,3921.5400,N,11234.5646,W,1428.3,M
154437.000,3921.5400,N,11234.5646,W,1428.3,M
154438.000,3921.5400,N,11234.5646,W,1428.3,M
154439.000,3921.5400,N,11234.5646,W,1428.3,M
154440.000,3921.5400,N,11234.5646,W,1428.3,M
154441.000,3921.5400,N,11234.5646,W,1428.2,M
154442.000,3921.5400,N,11234.5646,W,1428.2,M
154443.000,3921.5400,N,11234.5646,W,1428.2,M
